,FIPST,YEAR,V33,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,PPR,PPE
398,45,1996,635678.0,5338494128.084157,426527562.3127192,2777420243.834343,2134546321.9370952,5188950087.238338,8398.110565544439,8162.859320659734
399,45,1997,641925.0,5622383286.691413,440090785.6920361,2942257395.919427,2240035105.07995,5691203709.648531,8758.629569951961,8865.839014913785
400,45,1998,648084.0,5872404927.176523,469335935.96186274,3064818211.0168185,2338250780.197842,6061094805.508408,9061.17868544282,9352.329027577302
401,45,1999,652731.0,6104995765.531041,478850399.71984583,3187068270.7989388,2439077095.012256,6447748602.461352,9353.004170984741,9878.109975566278
402,45,2000,666780.0,6345331573.136858,495929374.6104337,3274513487.025746,2574888711.500678,6711912947.696478,9516.379575177507,10066.158174655026
403,45,2001,676681.0,7153977394.707738,566998770.9478539,3846982316.982775,2739996306.7771087,7226237945.413687,10572.156444037497,10678.943173243651
404,45,2002,674347.0,7287563250.840861,640050153.0669446,3700759787.3731756,2946753310.400741,7637834866.374797,10806.844622784502,11326.268028737128
405,45,2003,691736.0,7230532399.952434,677952284.3306907,3497618387.875424,3054961727.746319,7629485783.5990925,10452.733990933584,11029.476250475747
406,45,2004,696376.0,7352539951.729462,760550507.4119827,3380737409.1568866,3211252035.1605926,7570516494.765286,10558.290279575202,10871.305867469997
407,45,2005,701152.0,7560049513.477702,762609739.4410068,3378493029.155109,3418946744.8815866,7839753086.253465,10782.32610543463,11181.246129588826
408,45,2006,699003.0,7803475445.126285,767441581.4993178,3493476846.8810706,3542557016.7458963,8260245051.984207,11163.722394791273,11817.181116510526
409,45,2007,701558.0,8011131514.704538,764812537.6460595,3505903692.6396704,3740415284.418809,8679913012.745823,11419.05803184418,12372.338442075812
410,45,2008,710663.0,8378261021.79685,750871579.5199002,4237598113.779836,3389791328.497114,8836969075.320381,11789.3586999701,12434.823644006205
411,45,2009,716714.0,8348968951.29589,800191733.1276189,3985377664.7443094,3563399553.423962,9172073410.039215,11648.954745262252,12797.396744083713
412,45,2010,723117.0,8344908374.896006,1142080543.3194892,3653578737.901831,3549249074.444592,8865443483.476925,11540.191110008485,12260.040191942555
413,45,2011,725812.0,8137687921.950637,1089165897.807072,3530222170.2066464,3518299827.010153,8334220168.624738,11211.839873067182,11482.61556522176
414,45,2012,727178.0,8135352854.781218,865492971.9482313,3700061210.838852,3569798629.378905,8193382621.873624,11187.567355972289,11267.368679846782
415,45,2013,735970.0,8432412984.0,824895984.0,3904010984.0,3703505984.0,8401101984.0,11457.549878391783,11415.006024702094
416,46,1990,127329.0,894150470.683717,98299301.2979144,232753232.8847503,563097936.5010524,908235764.0697749,7022.3630962602165,7132.984348182856
417,46,1992,128071.0,916881890.9846773,101716937.57869104,245437539.78501004,569727413.6209762,984721959.9180423,7159.168671945072,7688.875388792485
418,46,1995,135494.0,1047018132.8721423,100534116.02865578,274755846.8910641,671728169.9524225,1060902303.696817,7727.413264588412,7829.884007386429
419,46,1996,136394.0,1055588918.8609076,100242093.88215919,310968373.1139093,644378451.8648391,1024532925.1567316,7739.262129279203,7511.5688751464995
420,46,1997,135601.0,1084788084.8665767,102415006.47907798,385107012.09116393,597266066.2963347,1031946423.1232479,7999.853134317421,7610.168237131347
421,46,1998,133698.0,1133429757.6734316,110054447.30075146,402803650.2019323,620571660.1707478,1116534801.5515563,8477.537118531553,8351.17056015465
422,46,1999,131728.0,1154962270.6163387,118516872.44234326,413614025.31642395,622831372.8575715,1172061872.9451196,8767.781114237965,8897.591043249116
423,46,2000,130279.0,1174473022.2052848,143345717.47967482,409102129.99661255,622025174.7289973,1215663947.1375341,9015.060157088132,9331.23486622966
424,46,2001,127986.0,1166533471.8891191,137677109.99152863,416555946.08669055,612300415.8109,1259026029.5274851,9114.539651908171,9837.216801271117
425,46,2002,127129.0,1205579941.575168,164646749.15450543,448217846.5184155,592715345.9022468,1281496429.7521427,9483.122981972389,10080.28404024371
426,46,2003,127632.0,1223020571.8369193,188051611.11211774,416094803.7870894,618874156.9377122,1258535578.3261607,9582.397610606426,9860.658599145674
427,46,2004,125156.0,1242138350.6022234,192545103.56701666,423301499.93823344,626291747.0969733,1248256942.8042,9924.720753317648,9973.608479051743
428,46,2005,124856.0,1256690688.9012158,210825017.25197348,417880573.1854063,627985098.463836,1263608127.5677402,10065.120530060356,10120.523864033288
429,46,2006,121712.0,1255469866.8947127,205061553.56124175,411064912.0396014,639343401.2938695,1216043486.3275595,10315.086983162815,9991.15523800085
430,46,2007,121152.0,1276979580.255527,195603470.97333753,417557278.56978923,663818830.7124003,1240415159.7096426,10540.309530635293,10238.503365273727
431,46,2008,121596.0,1288570967.8804626,195760663.72700423,427087715.6113684,665722588.5420899,1261236427.8902164,10597.149313139103,10372.35129354762
432,46,2009,126616.0,1342235523.6470475,216706107.00213325,438350703.9384037,687178712.7065105,1360110946.095545,10600.836573948376,10742.014801411711
433,46,2010,123681.0,1381086002.5717647,267676449.65977693,425840757.9035497,687568730.9081287,1369216761.9617672,11166.517109109442,11070.550545045455
434,46,2011,125707.0,1343915858.712741,271747985.9137989,388002224.1726615,684165574.0598532,1398759465.9324706,10690.85936911024,11127.140620112408
435,46,2012,127837.0,1317747094.2585802,215729429.59920174,400840855.6478013,701176760.3084575,1315969430.3904536,10308.025800500483,10294.120093481963
436,46,2013,130397.0,1316612976.0,194730976.0,408008976.0,713872976.0,1332591976.0,10096.95756804221,10219.498730799021
437,49,1990,435762.0,2348892052.235474,160360173.72600293,1331247434.578098,857284443.9313731,2273985035.649595,5390.309508941748,5218.410590298362
438,49,1992,456552.0,2582971360.3426766,174899607.01686656,1448561953.5277345,959509799.7980756,2569993390.1294684,5657.562249957676,5629.136199445997
439,49,1995,472589.0,2986935821.9430156,205033827.64409927,1614347489.1693094,1167554505.129607,3126814027.417149,6320.3667921661645,6616.349571016568
440,49,1996,474907.0,3023505205.137605,200063869.9155244,1779162382.5045161,1044278952.7175647,3194295347.8456063,6366.520613799345,6726.149220469706
441,49,1997,479812.0,3174387724.698889,203245198.49444503,1985090414.2404735,986052111.9639704,3162050263.3838644,6615.898986892551,6590.185871516061
442,49,1998,480811.0,3281054213.4604564,238631608.71887934,1992407226.9464746,1050015377.7951022,3324986530.0010214,6823.9998948868815,6915.3711749544445
443,49,1999,478814.0,3392229934.4639544,243759187.5606583,2071843311.0986037,1076627435.8046923,3424383116.5315914,7084.650687874528,7151.802404548722
444,49,2000,477835.0,3445171460.9247975,256365076.43970194,2039674547.4424124,1149131837.0426831,3352877435.9756103,7209.9604694607915,7016.810061999666
445,49,2001,477380.0,3609998917.794616,300834339.5213668,2091486676.8425267,1217677901.430723,3516774860.8810244,7562.107582627292,7366.824879301656
446,49,2002,481182.0,3716154705.230484,310895231.0354413,2179675334.6536946,1225584139.541348,3792477856.5022,7722.971152766487,7881.587126081608
447,49,2003,484589.0,3652493955.485843,335768457.6783691,2042246473.8867493,1274479023.9207246,3757347120.8380513,7537.302653353343,7753.678108331083
448,49,2004,490516.0,3719497256.2693014,372827122.62198883,2056887917.541692,1289782216.1056206,3801332964.468807,7582.8255475240385,7749.661508429505
449,49,2005,494205.0,3841056033.3752923,399407826.98954546,2094502374.5146143,1347145831.8711326,3841745510.7936835,7772.191769357438,7773.586893685178
450,49,2006,507918.0,3983760841.722127,405635955.5971228,2172405356.2564583,1405719529.8685458,3974816583.981645,7843.314947928853,7825.705298850691
451,49,2007,522921.0,4239744781.884555,396522400.2063413,2337448894.505827,1505773487.1723864,4250906008.338058,8107.811279112054,8129.155280315876
452,49,2008,575999.0,4701452154.406783,423484659.0398005,2697849740.903302,1580117754.4636807,4911292870.736134,8162.257494208816,8526.564925869896
453,49,2009,559536.0,4985239451.976814,623140136.6586337,2736235065.2470975,1625864250.071083,5060908671.315048,8909.59554340885,9044.831201772626
454,49,2010,573027.0,4765275732.464631,633815290.5301249,2510508891.774991,1620951507.425976,4922535158.008434,8315.970682820585,8590.407010504627
455,49,2011,585536.0,4480482216.553823,538066144.0193979,2290711696.948523,1651704342.4452686,4693480180.260678,7651.932958099628,8015.69874484349
456,49,2012,598792.0,4491084083.064562,455790146.3621894,2363445684.845533,1671848195.0365334,4760889219.579141,7500.240622895032,7950.823022984843
457,49,2013,613249.0,4543210986.0,432583986.0,2438725986.0,1671900986.0,4969501986.0,7408.427875137179,8103.563130147787
458,51,1990,987414.0,9261247998.494802,478201059.3022514,3815443884.849161,4967603054.3433895,9493097276.474903,9379.295815630325,9614.100343396896
459,51,1992,1019774.0,9349207217.071503,521262157.58106655,2871156345.0617647,5956788714.428672,9537104716.988358,9167.9207521191,9352.174812250909
460,51,1995,1060809.0,9714360823.980091,562717096.5109919,3016235978.0788574,6135407749.390243,10076034148.545332,9157.502268532877,9498.443309347236
461,51,1996,1079854.0,9913142995.810755,537243442.306875,2938948541.648072,6436951011.855807,10253058347.274467,9180.077117657345,9494.856107653875
462,51,1997,1096279.0,10659894568.918077,517774269.0245042,3388683085.580417,6753437214.313155,10792325264.718098,9723.705889575625,9844.506065260848
463,51,1998,1110815.0,11038091353.121002,574096954.2763661,3443604213.393997,7020390185.45064,11166658510.75865,9936.930409763105,10052.671696689951
464,51,1999,1122858.0,11651177030.42173,585079948.5291909,3954667978.870878,7111429103.021661,11657517882.38531,10376.358391196152,10382.005456064177
465,51,2000,1132673.0,12055631877.472902,665419857.435637,5089318160.450543,6300893859.586722,12384707432.181574,10643.523662586556,10934.05372263802
466,51,2001,1143807.0,12490563259.163218,699560648.5975151,5231824906.202937,6559177704.362764,12975843299.028145,10920.1668281128,11344.434243738799
467,51,2002,1162045.0,12839961126.79407,808802386.3307852,5183461201.433866,6847697539.029418,13221986136.458187,11049.452582984368,11378.204920169346
468,51,2003,1175458.0,13302034557.642126,884824506.1200452,5176516396.013589,7240693655.508492,13609141537.628536,11316.469459259391,11577.735263725745
469,51,2004,1191035.0,13753169530.759726,943939306.0994439,5231184198.471278,7578046026.189005,14065059865.73502,11547.242130382168,11809.107092348268
470,51,2005,1203693.0,14532295670.426708,986298639.8762532,5811427422.361851,7734569608.188604,14773851340.364834,12073.091453075416,12273.770255675521
471,51,2006,1213612.0,15200436687.125374,1001874736.9972302,5923680209.701954,8274881740.426189,15578881636.955889,12524.955823710852,12836.789383226178
472,51,2007,1220436.0,15927707195.193213,1000110606.0224851,6512074537.672986,8415522051.497742,16516966920.944778,13050.833632565094,13533.660856402776
473,51,2008,1230853.0,15979090635.34639,971231489.8398763,6446318318.106694,8561540827.399819,16485667405.321194,12982.127545162899,13393.693158582864
474,51,2009,1235060.0,16560968645.379349,993026300.3953474,6860151054.476228,8707791290.507774,16842029313.603245,13409.03975950913,13636.6081919933
475,51,2010,1245286.0,15957980176.466612,1636738210.6635654,5864868329.090983,8456373324.757224,15939429546.947979,12814.710979218116,12799.81429723612
476,51,2011,1251286.0,15177731980.48204,1478176700.2247868,5541918563.713804,8157636335.426156,15198931629.998392,12129.706542294922,12146.64883168068
477,51,2012,1257731.0,15159331830.633116,1385553852.311247,5646014487.049682,8127763121.940196,15351085144.627352,12052.920561418234,12205.380279747698
478,51,2013,1265263.0,15434012818.0,1108878818.0,5880171818.0,8444961818.0,15738156818.0,12198.264564758472,12438.644628033855
479,55,1990,750699.0,7622516826.350533,285184400.302953,3286844219.452771,4050488206.594808,7738816776.006123,10153.892340805745,10308.814552844911
480,55,1992,814331.0,8301896476.410499,372358336.3641762,3661522534.098467,4268015605.947855,8602401982.679058,10194.744491380652,10563.765818419117
481,55,1995,865374.0,9182853301.063654,379619402.6659739,4007274088.130263,4795959810.267417,9259457784.201025,10611.427314737504,10699.949136675039
482,55,1996,869930.0,9420203728.166508,401685737.7935395,4262401718.4013395,4756116271.971629,9685219330.108385,10828.691651243787,11133.331796935829
483,55,1997,879021.0,9759584983.067698,418807540.1697643,5141074263.285225,4199703179.6127086,10145263805.50566,11102.789333892702,11541.54884298061
484,55,1998,881552.0,10123332803.882723,455267762.38177997,5396499365.661263,4271565675.8396797,10764225000.434536,11483.534498115509,12210.538913682385
485,55,1999,878983.0,10368727833.438389,452990520.2186201,5454904602.979137,4460832710.240631,11012686522.267244,11796.27800928845,12528.89591979281
486,55,2000,877165.0,10615879991.243227,480002523.6111112,5598280685.704608,4537596781.927507,11068813767.581303,12102.489259424654,12618.850236365224
487,55,2001,875569.0,11002379293.917076,524106074.23757535,5731457330.228728,4746815889.450772,11279676723.305723,12565.97628960947,12882.681688485687
488,55,2002,875216.0,11168615955.67292,583012416.2659254,5845038596.414176,4740564942.992819,11477993323.182764,12760.982381118398,13114.469254655725
489,55,2003,875390.0,11310471524.822195,671187400.5843713,5904469554.518685,4734814569.719138,11559667959.372591,12920.494322327413,13205.163366468194
490,55,2004,874233.0,11326472469.857935,679235268.0512661,5836188523.39407,4811048678.4126,11255872475.21618,12955.896734460877,12875.14023746093
491,55,2005,869295.0,11432571005.922762,674056027.2754425,5690323934.563685,5068191044.083634,11252918002.334112,13151.543498953475,12944.878323623296
492,55,2006,869588.0,11389127837.0551,671177563.0813111,5854851026.299035,4863099247.674754,11301245304.605015,13097.153867182045,12996.091602695777
493,55,2007,870579.0,11470112890.01205,645011928.1952678,5814742815.612176,5010358146.204606,11222883971.654776,13175.269435642314,12891.287260150746
494,55,2008,867923.0,11490130094.746536,681035037.9717683,5649711724.105231,5159383332.669538,11410722190.305885,13238.651464181197,13147.159587089967
495,55,2009,867029.0,11934771962.134346,1366575068.913909,5195914694.18251,5372282199.037928,11814674793.003847,13765.135839901948,13626.620093449985
496,55,2010,872402.0,12061242344.436897,1191562727.9592903,5290325602.107156,5579353896.853218,11876527688.070744,13825.326334003013,13613.595209628982
497,55,2011,872244.0,12080074949.826015,1038657453.2102642,5413267787.420996,5628149589.059957,11848520302.189802,13849.42166392204,13583.951626138789
498,55,2012,871067.0,11303148818.636427,920601532.0104389,4856468049.89691,5526079125.117762,10881471120.602905,12976.21057695496,12492.11727754915
499,55,2013,872402.0,11097455947.0,827431947.0,4839616947.0,5430406947.0,10845058947.0,12720.576003952307,12431.26327885539
